Publication No.,CQ No.,CQ,CQ LLM Answer,Ontology Concept,KG Individual,KG Individual Label
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,PrivacySecurityMeasure,https://w3id.org/dlprovenance#PrivacySecurityMeasure_17,not specified
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,PrivacySecurityMeasure,https://w3id.org/dlprovenance#PrivacySecurityMeasure_18,not specified
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,PrivacySecurityMeasure,https://w3id.org/dlprovenance#PrivacySecurityMeasure_19,not specified
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,PrivacySecurityMeasure,https://w3id.org/dlprovenance#PrivacySecurityMeasure_20,not specified
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,PrivacySecurityMeasure,https://w3id.org/dlprovenance#PrivacySecurityMeasure_21,not specified
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,PrivacySecurityMeasure,https://w3id.org/dlprovenance#PrivacySecurityMeasure_22,not specified
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,PrivacySecurityMeasure,https://w3id.org/dlprovenance#PrivacySecurityMeasure_23,not specified
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_1,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_2,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_3,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_4,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_5,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_6,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_7,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_8,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_9,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_10,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_11,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_12,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_13,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_14,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_15,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_16,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_17,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_18,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_19,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_20,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_21,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_22,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_23,herbarium scans
8,40,Are privacy and security measures implemented in handling sensitive data?,The text does not provide information about privacy and security measures implemented in handling sensitive data.,SensitiveData,https://w3id.org/dlprovenance#SensitiveData_24,herbarium scans
