Publication No.,CQ No.,CQ,CQ LLM Answer,Ontology Concept,KG Individual,KG Individual Label
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_100,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_101,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_102,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_103,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_104,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_105,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_106,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_107,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_108,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_109,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_110,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_111,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_112,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_113,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_114,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_115,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_116,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_117,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_118,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_119,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_120,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_121,not provided
3,8,What is the architecture of the deep learning model in the pipeline?,"The deep learning model in the pipeline is Inception v3, a CNN implemented in TensorFlow with 48 layers, trained on over 1 million images from the ImageNet database.",Model,https://w3id.org/dlprovenance#Model_122,not provided
